winner_name_raw,loser_name_raw,winner_school_raw,loser_school_raw,winner_class_year_raw,loser_class_year_raw,weight_class,victory_type,round_label,round_sort_key,level,event_name,event_series_name,event_type,event_id_external,date_start_raw,date_end_raw,occurred_at,source_match_id,extraction_confidence,score,time_seconds
Isaiah Powe,Ryan Luna,Chattanooga,Presbyterian College,Fr.,RS Fr.,141,Technical Fall,Quarterfinals,21.0,,2024 Southern Conference Championship,2024 Southern Conference Championship,tournament,7613255132,20240309,20240309,1709942400000,56521052132,1.0,17-1,263
Cody Bond,Trent Donahue,Appalachian State,Presbyterian College,,Jr.,149,Major Decision,Quarterfinals,21.0,,2024 Southern Conference Championship,2024 Southern Conference Championship,tournament,7613255132,20240309,20240309,1709942400000,56521622132,1.0,13-1,
Tanner Peake,elijah holiday,Davidson,Presbyterian College,So.,RS Jr.,157,Technical Fall,Quarterfinals,21.0,,2024 Southern Conference Championship,2024 Southern Conference Championship,tournament,7613255132,20240309,20240309,1709942400000,56524988132,1.0,18-3,420
Domonic Baker,Michael Ramirez,Campbell,Presbyterian College,So.,RS Jr.,165,Technical Fall,Quarterfinals,21.0,,2024 Southern Conference Championship,2024 Southern Conference Championship,tournament,7613255132,20240309,20240309,1709942400000,56526399132,1.0,20-2,217
Austin Murphy,Josh Williams,Campbell,Presbyterian College,RS So.,So.,174,Fall,Quarterfinals,21.0,,2024 Southern Conference Championship,2024 Southern Conference Championship,tournament,7613255132,20240309,20240309,1709942400000,56527194132,1.0,,94
Caleb Roe,Jha`Quan Anderson,Presbyterian College,Gardner-Webb,RS Fr.,RS Fr.,184,Fall,Quarterfinals,21.0,,2024 Southern Conference Championship,2024 Southern Conference Championship,tournament,7613255132,20240309,20240309,1709942400000,56527429132,1.0,,95
Levi Hopkins,George Hopkins,Campbell,Presbyterian College,RS Fr.,RS Fr.,197,Fall,Quarterfinals,21.0,,2024 Southern Conference Championship,2024 Southern Conference Championship,tournament,7613255132,20240309,20240309,1709942400000,56532307132,1.0,,94
Jacob Sartorio,Morvens Saint-Jean,Appalachian State,Presbyterian College,RS Sr.,So.,285,Major Decision,Quarterfinals,21.0,,2024 Southern Conference Championship,2024 Southern Conference Championship,tournament,7613255132,20240309,20240309,1709942400000,56534366132,1.0,13-1,
Tomas Brooker,Caleb Roe,Appalachian State,Presbyterian College,Fr.,RS Fr.,184,Fall,Semifinals,22.0,,2024 Southern Conference Championship,2024 Southern Conference Championship,tournament,7613255132,20240309,20240309,1709942400000,56544895132,1.0,,379
Malik Hardy,Trent Dominguez,The Citadel,Presbyterian College,Jr.,RS Fr.,125,Technical Fall,Cons. Round 1,24.0,,2024 Southern Conference Championship,2024 Southern Conference Championship,tournament,7613255132,20240309,20240309,1709942400000,56554116132,1.0,16-1,150
Tyson Lane,Brayden Adams,Gardner-Webb,Presbyterian College,So.,RS Fr.,133,Technical Fall,Cons. Round 1,24.0,,2024 Southern Conference Championship,2024 Southern Conference Championship,tournament,7613255132,20240309,20240309,1709942400000,56554629132,1.0,17-2,268
Zach Price,Trent Donahue,Gardner-Webb,Presbyterian College,n/a,Jr.,149,Technical Fall,Cons. Round 1,24.0,,2024 Southern Conference Championship,2024 Southern Conference Championship,tournament,7613255132,20240309,20240309,1709942400000,56554123132,1.0,17-1,250
Jacob Silka,Ryan Luna,The Citadel,Presbyterian College,So.,RS Fr.,141,Decision,Cons. Round 1,24.0,,2024 Southern Conference Championship,2024 Southern Conference Championship,tournament,7613255132,20240309,20240309,1709942400000,56554119132,1.0,4-0,
Tyler Brignola,elijah holiday,Gardner-Webb,Presbyterian College,Jr.,RS Jr.,157,Decision,Cons. Round 1,24.0,,2024 Southern Conference Championship,2024 Southern Conference Championship,tournament,7613255132,20240309,20240309,1709942400000,56561852132,1.0,6-0,
Brodie Porter,Josh Williams,The Citadel,Presbyterian College,So.,So.,174,Fall,Cons. Round 1,24.0,,2024 Southern Conference Championship,2024 Southern Conference Championship,tournament,7613255132,20240309,20240309,1709942400000,56562662132,1.0,,114
Andrew Wilson,Michael Ramirez,Gardner-Webb,Presbyterian College,Jr.,RS Jr.,165,Decision,Cons. Round 1,24.0,,2024 Southern Conference Championship,2024 Southern Conference Championship,tournament,7613255132,20240309,20240309,1709942400000,56562887132,1.0,2-1,
David Harper,George Hopkins,Chattanooga,Presbyterian College,RS Fr.,RS Fr.,197,Fall,Cons. Round 1,24.0,,2024 Southern Conference Championship,2024 Southern Conference Championship,tournament,7613255132,20240309,20240309,1709942400000,56567411132,1.0,,136
Kaleb Snodgrass,Morvens Saint-Jean,Chattanooga,Presbyterian College,RS So.,So.,285,Fall,Cons. Round 1,24.0,,2024 Southern Conference Championship,2024 Southern Conference Championship,tournament,7613255132,20240309,20240309,1709942400000,56568012132,1.0,,204
Caleb Roe,Adam Ortega,Presbyterian College,The Citadel,RS Fr.,So.,184,Decision,Cons. Semis,45.0,,2024 Southern Conference Championship,2024 Southern Conference Championship,tournament,7613255132,20240309,20240309,1709942400000,56574257132,1.0,9-5,
Jha`Quan Anderson,Caleb Roe,Gardner-Webb,Presbyterian College,RS Fr.,RS Fr.,184,Major Decision,3rd Place Match,68.0,,2024 Southern Conference Championship,2024 Southern Conference Championship,tournament,7613255132,20240309,20240309,1709942400000,56588217132,1.0,11-0,
Wyatt Henson,Vincent Milazzo,Lock Haven,Sacred Heart,RS So.,Sr.,141,Fall,,,Varsity,Princeton Open,Princeton Open,tournament,7466323132,20231105,20231105,1699142400000,47786490132,1.0,,299
Evan Mougalian,Vincent Milazzo,NR-PRTC,Sacred Heart,,Sr.,141,Fall,,,Varsity,Princeton Open,Princeton Open,tournament,7466323132,20231105,20231105,1699142400000,47786524132,1.0,,130
Macon Myers,Calvin Pineda,Bloomsburg,Sacred Heart,Fr.,So.,165,Fall,,,Varsity,Princeton Open,Princeton Open,tournament,7466323132,20231105,20231105,1699142400000,47786665132,1.0,,211
Owen  Quinn,Calvin Pineda,Lehigh,Sacred Heart,RS Fr.,So.,165,Technical Fall,,,Varsity,Princeton Open,Princeton Open,tournament,7466323132,20231105,20231105,1699142400000,47786658132,1.0,19-3,361
John Miller,Ryan Bolletino,Lock Haven,Sacred Heart,So.,Sr.,174,Decision,,,Varsity,Princeton Open,Princeton Open,tournament,7466323132,20231105,20231105,1699142400000,47786692132,1.0,8-7,
Ryan Bolletino,Anthony  Derosa,Sacred Heart,Bloomsburg,Sr.,Jr.,174,Decision,,,Varsity,Princeton Open,Princeton Open,tournament,7466323132,20231105,20231105,1699142400000,47786707132,1.0,6-1,
Ryan Bolletino,Dillon Sheehy,Sacred Heart,Army West Point,Sr.,Sr.,174,Fall,,,Varsity,Princeton Open,Princeton Open,tournament,7466323132,20231105,20231105,1699142400000,47786714132,1.0,,373
Cooper Haase,Ryan Bolletino,West Point Prep,Sacred Heart,,Sr.,174,Decision,,,Varsity,Princeton Open,Princeton Open,tournament,7466323132,20231105,20231105,1699142400000,47786715132,1.0,9-6,
Chris DeLena,Michael Molina,Sacred Heart,Sacred Heart,So.,Jr.,197,Decision,,,Varsity,Princeton Open,Princeton Open,tournament,7466323132,20231105,20231105,1699142400000,47786742132,1.0,8-2,
Mason Rebuck,Chris DeLena,Bloomsburg,Sacred Heart,Fr.,So.,197,Fall,,,Varsity,Princeton Open,Princeton Open,tournament,7466323132,20231105,20231105,1699142400000,47786750132,1.0,,87
Eli Pack,Chris DeLena,Army West Point,Sacred Heart,So.,So.,197,Fall,,,Varsity,Princeton Open,Princeton Open,tournament,7466323132,20231105,20231105,1699142400000,47786766132,1.0,,337
Daniel Lawrence,Michael Molina,Army West Point,Sacred Heart,Sr.,Jr.,197,Technical Fall,,,Varsity,Princeton Open,Princeton Open,tournament,7466323132,20231105,20231105,1699142400000,47786754132,1.0,19-3,325
Bronson Garber,Michael Manta,Bloomsburg,sacred heart ,RS Sr.,So.,125,Major Decision,,,Varsity,vs. Bloomsburg,Wranglemania,tournament,7466681132,202311111200,202311111200,1699704000000,47456961132,1.0,15-1,
Andrew Fallon,Michael  Cassidy,sacred heart ,Bloomsburg,Jr.,Sr.,133,Major Decision,,,Varsity,vs. Bloomsburg,Wranglemania,tournament,7466681132,202311111200,202311111200,1699704000000,47456962132,1.0,12-3,
Vincent Milazzo,Josh Mason,sacred heart ,Bloomsburg,Sr.,n/a,141,Major Decision,,,Varsity,vs. Bloomsburg,Wranglemania,tournament,7466681132,202311111200,202311111200,1699704000000,47456963132,1.0,14-0,
Cade Balestrini,Michael McGhee,Bloomsburg,sacred heart ,Jr.,Jr.,149,Decision,,,Varsity,vs. Bloomsburg,Wranglemania,tournament,7466681132,202311111200,202311111200,1699704000000,47456964132,1.0,6-4,
William  Morrow,Michel Ritacco,Bloomsburg,sacred heart ,So.,Jr.,157,Technical Fall,,,Varsity,vs. Bloomsburg,Wranglemania,tournament,7466681132,202311111200,202311111200,1699704000000,47456965132,1.0,25-10,
Scotty Jarosz,Caden Dobbins,sacred heart ,Bloomsburg,RS Sr.,Fr.,165,Major Decision,,,Varsity,vs. Bloomsburg,Wranglemania,tournament,7466681132,202311111200,202311111200,1699704000000,47456966132,1.0,8-0,
Anthony  Derosa,Nicolas Eboli,Bloomsburg,sacred heart ,Jr.,Jr.,174,Major Decision,,,Varsity,vs. Bloomsburg,Wranglemania,tournament,7466681132,202311111200,202311111200,1699704000000,47456967132,1.0,14-4,
Bruno Stolfi,Owen Ayotte,Bloomsburg,sacred heart ,RS Fr.,Jr.,184,Fall,,,Varsity,vs. Bloomsburg,Wranglemania,tournament,7466681132,202311111200,202311111200,1699704000000,47456968132,1.0,,296
Jake Trovato,Tanner Culver,sacred heart ,Bloomsburg,So.,RS Fr.,197,Fall,,,Varsity,vs. Bloomsburg,Wranglemania,tournament,7466681132,202311111200,202311111200,1699704000000,47456969132,1.0,,29
Shane Noonan,Marc Berisha,Bloomsburg,sacred heart ,RS Sr.,So.,285,Fall,,,Varsity,vs. Bloomsburg,Wranglemania,tournament,7466681132,202311111200,202311111200,1699704000000,47456970132,1.0,,92
Alex Almeyda,Jacob Carlucci,Pennsylvania,Sacred Heart,Fr.,Jr.,133,Technical Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009415132,1.0,18-3,130
Drew Currier,Jacob Carlucci,Franklin & Marshall,Sacred Heart,So.,Jr.,133,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009373132,1.0,,419
Mark Botello,Ryan Dal Pizzol,Cornell,Sacred Heart,Fr.,Jr.,141,Decision,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009422132,1.0,9-2,
Logan Brown,Ryan Dal Pizzol,Army West Point,Sacred Heart,RS Fr.,Jr.,141,Technical Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009466132,1.0,19-3,160
Michael Leveille,Ryan Dal Pizzol,Purdue,Sacred Heart,RS Sr.,Jr.,141,Major Decision,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009756132,1.0,17-3,
Alex Turley,Thomas Volpe,Hofstra,Sacred Heart,RS Fr.,Sr.,141,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009382132,1.0,,106
Nicolas  Botello,Lucian Albanese,Army West Point,Sacred Heart,Jr.,Jr.,149,Technical Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009385132,1.0,19-4,316
Jackson Polo,Lucian Albanese,Pennsylvania,Sacred Heart,So.,Jr.,149,Technical Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009470132,1.0,24-8,406
Thomas  Deck,Mason Balian,Army West Point,Sacred Heart,Sr.,Fr.,149,Technical Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009426132,1.0,15-0,90
Jacob Ealy,Mason Balian,Pitt-Johnstown,Sacred Heart,Sr.,Fr.,149,Technical Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009384132,1.0,15-0,106
Luke Bender,Dakota Asuncion,Franklin & Marshall,Sacred Heart,Fr.,Jr.,149,Technical Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009475132,1.0,18-3,346
Lucas Kapusta,Dakota Asuncion,Lock Haven,Sacred Heart,Fr.,Jr.,149,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009763132,1.0,,217
Cole Stone,Nicholas Demarco,Army West Point,Sacred Heart,So.,Jr.,149,Decision,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009388132,1.0,8-2,
Caden Dobbins,Nico Bogardus,Bloomsburg,Sacred Heart,Fr.,Jr.,165,Major Decision,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009398132,1.0,12-1,
Joseph Mcginty,Nico Bogardus,Hofstra,Sacred Heart,Jr.,Jr.,165,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009485132,1.0,,324
Matt Lee,Nicholas Franzen,Penn State,Sacred Heart,Sr.,Fr.,165,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009491132,1.0,,259
Cole Spencer,Nicholas Franzen,Pennsylvania,Sacred Heart,Jr.,Fr.,165,Technical Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009780132,1.0,17-1,373
Marcus Petite,David Rozenblum,Buffalo,Sacred Heart,RS So.,Fr.,165,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009400132,1.0,,151
Noah Bash,David Rozenblum,Franklin & Marshall,Sacred Heart,Jr.,Fr.,165,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009444132,1.0,,119
Jake Slotnick,David Rozenblum,Hofstra,Sacred Heart,Fr.,Fr.,165,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009486132,1.0,,177
Ryan Alvarado,Calvin Pineda,Army West Point,Sacred Heart,So.,So.,165,Decision,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009406132,1.0,8-3,
Macon Myers,Calvin Pineda,Bloomsburg,Sacred Heart,Fr.,So.,165,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009488132,1.0,,101
Jonathan Siemsen,Matt Waddell,Sacred Heart,Hofstra,Jr.,Fr.,165,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009448132,1.0,,66
Andrew Christie,Jonathan Siemsen,Army West Point,Sacred Heart,Fr.,Jr.,165,Technical Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009739132,1.0,18-0,210
Colby Keane,Jonathan Siemsen,Pitt-Johnstown,Sacred Heart,RS Jr.,Jr.,165,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009771132,1.0,,71
Liam Finn,Lucas Esposito,Cornell,Sacred Heart,Fr.,Fr.,174,Technical Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009410132,1.0,16-1,420
Jacob Sabol,Lucas Esposito,Pitt-Johnstown,Sacred Heart,RS So.,Fr.,174,Major Decision,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009456132,1.0,9-0,
Justin  Mayes,Lucas Esposito,Cornell,Sacred Heart,Jr.,Fr.,174,Technical Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009496132,1.0,18-3,420
Tanner Culver,Anthony Jacobsen,Bloomsburg,Sacred Heart,RS Fr.,Fr.,184,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009575132,1.0,,66
William Small,Anthony Jacobsen,Pitt-Johnstown,Sacred Heart,RS Jr.,Fr.,184,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009526132,1.0,,127
Dakoda Rodgers,Chris DeLena,Pitt-Johnstown,Sacred Heart,Jr.,So.,197,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009529132,1.0,,167
Eric Carlson,Chris DeLena,Cornell,Sacred Heart,Fr.,So.,197,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009632132,1.0,,107
Lonnell Owens-Pabon,Jeffrey Miller,Buffalo,Sacred Heart,RS Fr.,Jr.,197,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009590132,1.0,,164
Cole Karpinski,Matthew Walker,Army West Point,Sacred Heart,So.,Jr.,197,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009537132,1.0,,220
Ty Broadway,Matthew Walker,Pitt-Johnstown,Sacred Heart,RS So.,Jr.,197,Technical Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009592132,1.0,17-0,391
Mason Rebuck,Matthew Walker,Bloomsburg,Sacred Heart,Fr.,Jr.,197,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009634132,1.0,,60
Eli Pack,Jeffrey Miller,Army West Point,Sacred Heart,So.,Jr.,197,Major Decision,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009541132,1.0,11-0,
Chris  Murphy,Andrew Foy,Army West Point,Sacred Heart,Fr.,Fr.,285,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009539132,1.0,,46
John Stout,Andrew Foy,Pennsylvania,Sacred Heart,RS Jr.,Fr.,285,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009642132,1.0,,31
Adrian Sans,Andrew Foy,Hofstra,Sacred Heart,RS Fr.,Fr.,285,Major Decision,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009712132,1.0,11-0,
Brendan Gilchrist,Tristen Hitchcock,Sacred Heart,Army West Point,Fr.,Fr.,285,Decision,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009600132,1.0,9-2,
Brendan Gilchrist,Matthew Cruise,Sacred Heart,Pennsylvania,Fr.,So.,285,Decision,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009558132,1.0,8-6,
TJ Moore,Brendan Gilchrist,Lehigh,Sacred Heart,Jr.,Fr.,285,Default,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009711132,1.0,,
Jackson Dean,Nicholas Demarco,Pennsylvania,Sacred Heart,Jr.,Jr.,149,Medical FF w/Loss,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009772132,1.0,,
Josh Palmucci,Nico Bogardus,Franklin & Marshall,Sacred Heart,So.,Jr.,165,Medical FF w/Loss,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009750132,1.0,,
Cole Karpinski,Jeffrey Miller,Army West Point,Sacred Heart,So.,Jr.,197,Medical FF w/Loss,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009798132,1.0,,
Andrew Fallon,Jackson Baglio,Sacred Heart,NC State,Jr.,Fr.,133,Technical Fall,,,Varsity,vs. NC State,Arm Bar at the Armory,tournament,7783942132,202311172030,202311172030,1700253000000,51660393132,1.0,19-4,393
Ryan Jack,Vincent Milazzo,NC State,Sacred Heart,Sr.,Sr.,141,Fall,,,Varsity,vs. NC State,Arm Bar at the Armory,tournament,7783942132,202311172030,202311172030,1700253000000,51660394132,1.0,,130
